ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1497	"ENSG00000103549"	"RNF40"	chr16	+	30769185	30769600	30769185	30769398	30771832	30771973	1497	380,436	0,0	674,788	0,1	301	99	1	1.0	1.0,1.0	1.0,0.996	0.002
1498	"ENSG00000099364"	"FBXL19"	chr16	+	30928466	30928628	30928466	30928499	30930072	30930584	1498	221,223	111,93	261,285	239,249	228	99	3.77395936013e-06	7.389332130126877e-05	0.464,0.51	0.322,0.332	0.16
1499	"ENSG00000099364"	"FBXL19"	chr16	+	30928466	30928630	30928466	30928499	30930072	30930584	1499	77,100	111,93	108,131	239,249	230	99	0.00127980675158	0.010445606768438979	0.23,0.316	0.163,0.185	0.099
1500	"ENSG00000099364"	"FBXL19"	chr16	+	30928466	30928630	30928466	30928628	30930072	30930584	1500	2,0	146,123	3,2	156,156	101	99	0.610414932942	1.0	0.013,0.0	0.019,0.012	-0.009
1501	"ENSG00000162066"	"AMDHD2"	chr16	+	2528451	2528718	2528451	2528559	2528993	2529095	1501	121,155	4,11	103,210	11,12	258	99	0.336665016355	0.7441619467672271	0.921,0.844	0.782,0.87	0.056
1502	"ENSG00000140995"	"DEF8"	chr16	+	89949416	89949638	89949416	89949513	89954242	89954376	1502	11,16	153,181	26,51	294,296	224	99	0.0400719754861	0.15683672702215218	0.031,0.038	0.038,0.071	-0.02
1505	"ENSG00000010361"	"FUZ"	chr19	-	49812446	49812736	49812614	49812736	49811630	49811699	1505	22,26	0,3	29,47	2,7	267	99	0.151611424179	0.4266679299716354	1.0,0.763	0.843,0.713	0.103
1506	"ENSG00000010361"	"FUZ"	chr19	-	49812446	49812736	49812637	49812736	49811630	49811699	1506	30,48	0,0	49,63	2,1	290	99	0.733919515923	1.0	1.0,1.0	0.893,0.956	0.076
1507	"ENSG00000010361"	"FUZ"	chr19	-	49812614	49812736	49812637	49812736	49811630	49811699	1507	8,25	0,0	22,23	2,1	122	99	0.719910329455	1.0	1.0,1.0	0.899,0.949	0.076
1508	"ENSG00000010361"	"FUZ"	chr19	-	49812446	49812736	49812614	49812736	49812250	49812335	1508	26,42	57,98	37,58	87,119	267	99	0.808345774951	1.0	0.145,0.137	0.136,0.153	-0.004
1509	"ENSG00000010361"	"FUZ"	chr19	-	49812446	49812736	49812637	49812736	49812250	49812335	1509	34,64	15,23	57,74	31,35	290	99	0.321985445261	0.7233618700065553	0.436,0.487	0.386,0.419	0.059
1510	"ENSG00000010361"	"FUZ"	chr19	-	49812614	49812736	49812637	49812736	49812250	49812335	1510	65,120	15,23	107,135	31,35	122	99	0.232629378074	0.5764447934637456	0.779,0.809	0.737,0.758	0.046
1514	"ENSG00000166548"	"TK2"	chr16	-	66546104	66546221	66546146	66546221	66541878	66541953	1514	8,10	0,0	16,12	0,1	141	99	1	1.0	1.0,1.0	1.0,0.894	0.053
1515	"ENSG00000166548"	"TK2"	chr16	-	66547922	66548065	66547970	66548065	66541878	66541953	1515	2,1	7,33	0,0	33,59	147	99	0.665298518612	1.0	0.161,0.02	0.0,0.0	0.09
1517	"ENSG00000188603"	"CLN3"	chr16	-	28482104	28482382	28482326	28482382	28477736	28477877	1517	450,457	1,0	437,333	2,9	321	99	0.00241977040225	0.017447942900454948	0.993,1.0	0.985,0.919	0.044
1518	"ENSG00000188603"	"CLN3"	chr16	-	28482104	28482672	28482607	28482672	28477736	28477877	1518	518,500	0,0	478,349	0,2	602	99	1	1.0	1.0,1.0	1.0,0.966	0.017
1519	"ENSG00000188603"	"CLN3"	chr16	-	28482326	28482672	28482607	28482672	28477736	28477877	1519	76,67	0,0	57,48	0,2	380	99	0.723373932292	1.0	1.0,1.0	1.0,0.862	0.069
1520	"ENSG00000188603"	"CLN3"	chr16	-	28482104	28482672	28482326	28482672	28479643	28479765	1520	114,145	0,1	101,138	2,1	321	99	0.480468207973	0.9160251248461055	1.0,0.978	0.94,0.977	0.031
1521	"ENSG00000188603"	"CLN3"	chr16	-	28482476	28482672	28482607	28482672	28482326	28482382	1521	258,341	0,2	283,160	1,4	230	99	0.623980126595	1.0	1.0,0.987	0.992,0.945	0.025
1522	"ENSG00000188603"	"CLN3"	chr16	-	28482476	28482672	28482625	28482672	28482326	28482382	1522	260,345	0,0	287,166	0,2	248	99	1	1.0	1.0,1.0	1.0,0.971	0.014
1523	"ENSG00000188603"	"CLN3"	chr16	-	28482607	28482672	28482625	28482672	28482326	28482382	1523	2,6	0,0	5,10	0,2	117	99	0.758041560148	1.0	1.0,1.0	1.0,0.809	0.095
1524	"ENSG00000188603"	"CLN3"	chr16	-	28491481	28491835	28491713	28491835	28484005	28484118	1524	1,9	0,0	10,4	4,0	331	99	0.00326428078168	0.022087899921625145	1.0,1.0	0.428,1.0	0.286
1525	"ENSG00000188603"	"CLN3"	chr16	-	28491481	28491835	28491713	28491835	28489289	28489386	1525	309,442	4,0	296,169	40,18	331	99	0	0.0	0.959,1.0	0.689,0.737	0.267
1526	"ENSG00000121274"	"TENT4B"	chr16	+	50223173	50223400	50223173	50223387	50224656	50224783	1526	9,13	72,78	12,6	79,88	112	99	0.367850882391	0.7821594564668628	0.099,0.128	0.118,0.057	0.026
1528	"ENSG00000121281"	"ADCY7"	chr16	+	50266550	50266680	50266550	50266587	50287911	50288350	1528	110,136	38,67	63,26	4,2	192	99	2.83240689791e-07	7.500784022450871e-06	0.599,0.511	0.89,0.87	-0.325
1529	"ENSG00000121281"	"ADCY7"	chr16	+	50266550	50266680	50266550	50266587	50292675	50292825	1529	21,18	5,6	6,5	1,0	192	99	0.00231489948632	0.016957502505759045	0.684,0.607	0.756,1.0	-0.233
1530	"ENSG00000121281"	"ADCY7"	chr16	+	50304359	50304551	50304359	50304516	50304924	50304959	1530	397,554	5,5	252,152	0,0	134	99	0.94426699262	1.0	0.983,0.988	1.0,1.0	-0.014
1531	"ENSG00000005844"	"ITGAL"	chr16	+	30483826	30483964	30483826	30483959	30484112	30484263	1531	0,1	212,384	0,0	14,6	104	99	1	1.0	0.0,0.002	0.0,0.0	0.001
1532	"ENSG00000005844"	"ITGAL"	chr16	+	30489253	30492069	30489253	30489386	30494211	30494363	1532	90,138	279,330	0,0	6,2	2782	99	0.192424840274	0.5084822950815463	0.011,0.015	0.0,0.0	0.013
1534	"ENSG00000176715"	"ACSF3"	chr16	+	89093851	89093996	89093851	89093992	89098590	89098763	1534	83,100	4,9	24,19	0,2	103	99	0.0768487031379	0.25928512946893667	0.952,0.914	1.0,0.901	-0.017
1536	"ENSG00000168676"	"KCTD19"	chr16	-	67295262	67296259	67296158	67296259	67294972	67295056	1536	200,263	2,0	271,228	4,0	995	99	0.300601978072	0.6917886097424395	0.909,1.0	0.871,1.0	0.019
1537	"ENSG00000135723"	"FHOD1"	chr16	-	67238201	67238967	67238902	67238967	67238033	67238128	1537	137,191	0,0	275,360	2,6	800	99	0.00169388534357	0.013099142751431028	1.0,1.0	0.944,0.881	0.088
1538	"ENSG00000168701"	"TMEM208"	chr16	+	67228494	67228657	67228494	67228631	67228796	67228881	1538	64,69	486,553	72,101	952,980	125	99	0.0241911186564	0.1061352893613926	0.094,0.09	0.057,0.075	0.026
1539	"ENSG00000168701"	"TMEM208"	chr16	+	67228796	67228881	67228796	67228836	67228975	67229278	1539	729,816	2,6	1371,1437	16,15	144	99	0.0959145053348	0.30621100965949594	0.996,0.989	0.983,0.985	0.008
1541	"ENSG00000102890"	"ELMO3"	chr16	+	67200656	67200808	67200656	67200806	67200889	67200968	1541	27,43	4,0	20,11	0,1	101	99	0.168884746701	0.4622042770307666	0.869,1.0	1.0,0.915	-0.023
1542	"ENSG00000205250"	"E2F4"	chr16	+	67192760	67192870	67192760	67192824	67193008	67193170	1542	957,1217	6,2	1100,1320	4,5	145	99	1	1.0	0.991,0.998	0.995,0.994	0.0
1543	"ENSG00000205250"	"E2F4"	chr16	+	67192760	67192870	67192760	67192824	67194397	67194459	1543	242,316	0,0	302,375	1,1	145	99	1	1.0	1.0,1.0	0.995,0.996	0.004
1545	"ENSG00000051108"	"HERPUD1"	chr16	+	56939894	56940245	56939894	56940088	56942131	56942237	1545	394,533	0,0	733,1014	2,2	256	99	1	1.0	1.0,1.0	0.993,0.995	0.006
1547	"ENSG00000141002"	"TCF25"	chr16	+	89887651	89887717	89887651	89887681	89892192	89892275	1547	473,556	12,9	281,273	2,1	135	99	0.00995427196347	0.05382580881397718	0.967,0.978	0.99,0.995	-0.02
1548	"ENSG00000141002"	"TCF25"	chr16	+	89904117	89905096	89904117	89904205	89906193	89906284	1548	1259,1597	3,3	1308,1190	11,25	990	99	1.95163891048e-07	5.401490849230736e-06	0.977,0.982	0.922,0.826	0.106
1549	"ENSG00000141002"	"TCF25"	chr16	+	89908965	89909107	89908965	89909083	89910590	89910663	1549	63,67	6,17	35,35	18,2	123	99	0.621618529991	1.0	0.894,0.76	0.61,0.934	0.055
1550	"ENSG00000140854"	"KATNB1"	chr16	+	57736977	57737067	57736977	57737063	57737225	57737283	1550	10,10	1,11	14,15	2,0	103	99	0.00378908624328	0.02475177721652827	0.906,0.466	0.871,1.0	-0.249
1551	"ENSG00000140854"	"KATNB1"	chr16	+	57736977	57737283	57736977	57737067	57741686	57741817	1551	611,781	0,1	532,608	0,3	315	99	1	1.0	1.0,0.996	1.0,0.985	0.006
1554	"ENSG00000167526"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561577	89561751	1554	22061,25041	6,10	17640,19732	9,13	404	99	1	1.0	0.999,0.998	0.998,0.997	0.001
1557	"ENSG00000185324"	"CDK10"	chr16	+	89689251	89689324	89689251	89689306	89690552	89690624	1557	293,405	17,22	293,217	11,10	117	99	0.250482564324	0.6081693168139763	0.936,0.94	0.958,0.948	-0.015
1558	"ENSG00000185324"	"CDK10"	chr16	+	89693273	89693467	89693273	89693326	89694172	89694232	1558	509,566	8,4	561,526	20,11	240	99	0.00367215313281	0.024271429241021367	0.963,0.983	0.92,0.952	0.037
1559	"ENSG00000185324"	"CDK10"	chr16	+	89694930	89695070	89694930	89695052	89695292	89695345	1559	401,493	12,33	519,454	58,41	117	99	0.000467331520724	0.0045976412493705585	0.966,0.927	0.883,0.904	0.053
1560	"ENSG00000197912"	"SPG7"	chr16	+	89528631	89529579	89528631	89529524	89530682	89530808	1560	435,541	7,4	299,522	16,0	154	99	0.155320737148	0.4347799493853901	0.976,0.989	0.923,1.0	0.021
1562	"ENSG00000197912"	"SPG7"	chr16	+	89540943	89541027	89540943	89540977	89541152	89542279	1562	50,37	2,7	19,29	0,1	149	99	0.00237610856244	0.017217432319570156	0.943,0.778	1.0,0.951	-0.115
1563	"ENSG00000197912"	"SPG7"	chr16	+	89540943	89541384	89540943	89541346	89544647	89544772	1563	41,39	0,1	68,29	0,0	137	99	1	1.0	1.0,0.966	1.0,1.0	-0.017
1564	"ENSG00000197912"	"SPG7"	chr16	+	89540943	89542279	89540943	89541346	89544647	89544772	1564	494,637	0,1	544,436	0,0	1032	99	1	1.0	1.0,0.984	1.0,1.0	-0.008
1565	"ENSG00000197912"	"SPG7"	chr16	+	89540943	89542279	89540943	89541384	89544647	89544772	1565	459,605	6,7	477,411	1,4	994	99	0.0739383224341	0.25200644896289087	0.884,0.896	0.979,0.911	-0.055
1566	"ENSG00000197912"	"SPG7"	chr16	+	89545871	89546030	89545871	89545979	89546131	89546187	1566	48,35	3,0	38,34	0,0	150	99	0.742905903227	1.0	0.913,1.0	1.0,1.0	-0.043
1567	"ENSG00000197912"	"SPG7"	chr16	+	89545871	89545995	89545871	89545979	89546657	89546760	1567	12,14	2,0	13,20	0,0	115	99	0.863790860195	1.0	0.838,1.0	1.0,1.0	-0.081
1568	"ENSG00000197912"	"SPG7"	chr16	+	89545871	89546030	89545871	89545979	89546657	89546760	1568	41,31	2,0	38,50	0,0	150	99	0.342011773755	0.7498185462728738	0.931,1.0	1.0,1.0	-0.034
1569	"ENSG00000197912"	"SPG7"	chr16	+	89545871	89546181	89545871	89545979	89546657	89546760	1569	87,62	2,0	80,84	0,0	301	99	0.318233171186	0.717999572868934	0.935,1.0	1.0,1.0	-0.032
1570	"ENSG00000197912"	"SPG7"	chr16	+	89545871	89546030	89545871	89545995	89546657	89546760	1570	33,22	4,5	25,38	0,8	134	99	0.535231606642	0.977377051036982	0.859,0.765	1.0,0.778	-0.077
1571	"ENSG00000197912"	"SPG7"	chr16	+	89545871	89546181	89545871	89545995	89546657	89546760	1571	79,53	4,5	67,72	0,8	285	99	0.649814672659	1.0	0.873,0.786	1.0,0.758	-0.049
1572	"ENSG00000197912"	"SPG7"	chr16	+	89545871	89546181	89545871	89546030	89546657	89546760	1572	63,43	17,12	51,55	9,21	250	99	0.955512060473	1.0	0.595,0.587	0.692,0.509	-0.01
1573	"ENSG00000197912"	"SPG7"	chr16	+	89546131	89546187	89546131	89546181	89546657	89546760	1573	0,2	41,19	1,1	20,23	105	99	0.51305254297	0.9535705178856704	0.0,0.09	0.045,0.039	0.003
1574	"ENSG00000197912"	"SPG7"	chr16	+	89552978	89553163	89552978	89553135	89553793	89553960	1574	2,15	345,444	6,10	376,399	127	99	0.898134065575	1.0	0.004,0.026	0.012,0.019	-0.001
1575	"ENSG00000197912"	"SPG7"	chr16	+	89554485	89556085	89554485	89554563	89556886	89557173	1575	397,499	314,374	475,508	334,409	1621	99	0.873368237982	1.0	0.072,0.075	0.08,0.071	-0.002
1576	"ENSG00000103245"	"CIAO3"	chr16	-	739539	739738	739642	739738	737185	737329	1576	83,76	97,131	73,40	94,85	202	99	0.545890528961	0.9885244859845942	0.295,0.221	0.276,0.187	0.026
1578	"ENSG00000130175"	"PRKCSH"	chr19	+	11435634	11435710	11435634	11435706	11436040	11436196	1578	146,138	982,1122	143,207	1470,1456	103	99	0.331903077737	0.7375947176159566	0.125,0.106	0.086,0.12	0.012
1579	"ENSG00000130175"	"PRKCSH"	chr19	+	11447438	11447618	11447438	11447597	11447692	11447789	1579	216,220	297,379	464,502	378,351	120	99	1.66685070191e-08	6.074928152208623e-07	0.375,0.324	0.503,0.541	-0.172
1580	"ENSG00000130175"	"PRKCSH"	chr19	+	11447438	11447618	11447438	11447597	11447722	11448018	1580	140,169	0,0	533,469	4,0	120	99	1	1.0	1.0,1.0	0.991,1.0	0.004
1581	"ENSG00000130175"	"PRKCSH"	chr19	+	11447438	11447940	11447438	11447618	11448221	11448405	1581	63,51	4,0	123,123	7,10	421	99	0.0934448371991	0.30041086963308916	0.787,1.0	0.805,0.743	0.119
1582	"ENSG00000130175"	"PRKCSH"	chr19	+	11447438	11447940	11447438	11447618	11448539	11448629	1582	63,50	0,0	123,120	0,1	421	99	1	1.0	1.0,1.0	1.0,0.966	0.017
1583	"ENSG00000149925"	"ALDOA"	chr16	+	30067233	30067366	30067233	30067333	30067449	30067661	1583	16774,19046	8,14	13830,14826	3,16	132	99	1	1.0	0.999,0.999	1.0,0.999	-0.001
1584	"ENSG00000149925"	"ALDOA"	chr16	+	30067449	30068978	30067449	30067661	30069305	30069389	1584	17833,19361	3,3	15125,15549	5,12	1416	99	1	1.0	0.998,0.998	0.995,0.989	0.006
1585	"ENSG00000149925"	"ALDOA"	chr16	+	30068817	30068990	30068817	30068978	30069305	30069389	1585	20,38	14028,15395	23,41	12135,12342	111	99	1	1.0	0.001,0.002	0.002,0.003	-0.001
1589	"ENSG00000214078"	"CPNE1"	chr20	-	35626562	35626803	35626566	35626803	35626043	35626381	1589	5,9	1029,1357	15,12	1442,973	103	99	0.89693451103	1.0	0.005,0.006	0.01,0.012	-0.005
1590	"ENSG00000214078"	"CPNE1"	chr20	-	35630438	35631034	35630900	35631034	35627279	35627413	1590	1524,1950	2,0	1874,1206	0,1	561	99	1	1.0	0.993,1.0	1.0,0.995	-0.001
1591	"ENSG00000214078"	"CPNE1"	chr20	-	35632162	35632385	35632310	35632385	35631944	35632025	1591	1096,1351	44,30	973,620	289,145	247	99	0	0.0	0.909,0.948	0.574,0.632	0.326
1592	"ENSG00000214078"	"CPNE1"	chr20	-	35664759	35664932	35664878	35664932	35632794	35632923	1592	441,521	9,9	566,436	12,1	218	99	0.319587289305	0.7195111999582293	0.957,0.963	0.955,0.995	-0.015
1593	"ENSG00000214078"	"CPNE1"	chr20	-	35664358	35664900	35664759	35664900	35658929	35659014	1593	29,44	182,242	15,18	168,246	500	99	0.000982247676844	0.008408496973169218	0.031,0.035	0.017,0.014	0.018
1594	"ENSG00000087263"	"OGFOD1"	chr16	+	56451520	56451760	56451520	56451567	56453262	56453408	1594	150,162	0,0	119,175	0,4	292	99	0.404298959495	0.8293254220680385	1.0,1.0	1.0,0.937	0.031
1595	"ENSG00000087263"	"OGFOD1"	chr16	+	56453262	56453408	56453262	56453380	56458512	56458594	1595	18,13	0,0	15,30	1,0	127	99	1	1.0	1.0,1.0	0.921,1.0	0.039
1597	"ENSG00000090861"	"AARS1"	chr16	-	70253665	70253800	70253713	70253800	70253267	70253381	1597	64,44	1162,1134	73,98	1310,1983	147	99	0.495098172974	0.9332675461748353	0.036,0.025	0.036,0.032	-0.004
1598	"ENSG00000090861"	"AARS1"	chr16	-	70255719	70255836	70255727	70255836	70254620	70254734	1598	4,4	1120,1079	4,12	1268,2065	107	99	1	1.0	0.003,0.003	0.003,0.005	-0.001
1599	"ENSG00000090861"	"AARS1"	chr16	-	70258032	70258217	70258052	70258217	70255727	70255836	1599	1023,1128	0,3	1434,1948	2,11	119	99	1	1.0	1.0,0.997	0.998,0.993	0.003
1600	"ENSG00000090861"	"AARS1"	chr16	-	70258032	70259186	70258979	70259186	70255727	70255836	1600	1341,1439	18,9	1755,2455	20,29	1046	99	0.431934805155	0.8610625603983508	0.876,0.938	0.893,0.889	0.016
1601	"ENSG00000090861"	"AARS1"	chr16	-	70262345	70262524	70262366	70262524	70261043	70261157	1601	1240,1200	0,2	1441,2089	2,2	120	99	1	1.0	1.0,0.998	0.998,0.999	0.001
1604	"ENSG00000090861"	"AARS1"	chr16	-	70289420	70289555	70289529	70289555	70282619	70282784	1604	361,392	7,5	394,645	8,1	208	99	0.184185040013	0.49325946328690656	0.961,0.974	0.959,0.997	-0.01
1605	"ENSG00000157353"	"FCSK"	chr16	+	70454726	70454940	70454726	70454805	70463168	70463272	1605	3,7	2,0	11,4	0,0	234	99	0.347408191443	0.7564682358483781	0.388,1.0	1.0,1.0	-0.306
1606	"ENSG00000157353"	"FCSK"	chr16	+	70466881	70467471	70466881	70466954	70467885	70467966	1606	117,148	0,0	154,73	0,5	616	99	0.00669888219885	0.03889366778228209	1.0,1.0	1.0,0.701	0.149
1607	"ENSG00000157353"	"FCSK"	chr16	+	70466881	70467471	70466881	70466954	70468848	70468968	1607	79,102	1,6	126,51	0,0	616	99	0.000142806563582	0.00172069054188328	0.927,0.732	1.0,1.0	-0.17
1608	"ENSG00000157353"	"FCSK"	chr16	+	70475349	70475493	70475349	70475415	70475647	70475767	1608	57,111	3,0	65,71	1,0	177	99	0.6323877786	1.0	0.914,1.0	0.973,1.0	-0.029
1609	"ENSG00000157353"	"FCSK"	chr16	+	70478550	70479403	70478550	70478650	70479578	70480274	1609	283,363	0,0	361,276	1,0	852	99	1	1.0	1.0,1.0	0.977,1.0	0.012
1610	"ENSG00000168872"	"DDX19A"	chr16	+	70361417	70361636	70361417	70361510	70364542	70364645	1610	20,10	248,278	8,7	399,328	225	99	0.00241435044545	0.017425929391571466	0.034,0.016	0.009,0.009	0.016
1616	"ENSG00000155666"	"KDM8"	chr16	+	27218960	27219110	27218960	27219046	27220392	27220485	1616	66,42	2,1	53,62	2,0	163	99	0.44062124451	0.8671086880734081	0.952,0.962	0.942,1.0	-0.014
1617	"ENSG00000067836"	"ROGDI"	chr16	-	4801049	4801321	4801266	4801321	4800497	4800578	1617	27,33	134,101	45,24	163,109	316	99	0.957890106461	1.0	0.059,0.093	0.08,0.065	0.003
1618	"ENSG00000103227"	"LMF1"	chr16	-	934189	934254	934243	934254	910930	911079	1618	3,4	48,50	0,0	31,13	153	99	0.0305270252917	0.12668543415867836	0.039,0.049	0.0,0.0	0.044
1619	"ENSG00000089280"	"FUS"	chr16	+	31184938	31188357	31184938	31185179	31189122	31189226	1619	6661,8762	0,0	9014,8107	0,2	3277	99	1	1.0	1.0,1.0	1.0,0.992	0.004
1620	"ENSG00000196296"	"ATP2A1"	chr16	+	28892314	28892659	28892314	28892431	28894154	28894219	1620	6,3	0,0	2,5	2,0	327	99	0.156657921911	0.43752489419908275	1.0,1.0	0.232,1.0	0.384
1621	"ENSG00000007541"	"PIGQ"	chr16	+	578378	578505	578378	578462	579068	579180	1621	41,64	0,0	90,86	2,0	142	99	1	1.0	1.0,1.0	0.969,1.0	0.016
1623	"ENSG00000186260"	"MRTFB"	chr16	+	14246472	14247507	14246472	14247357	14248925	14249081	1623	64,80	0,0	80,82	6,0	249	99	0.00734815681652	0.04216456000250993	1.0,1.0	0.841,1.0	0.08
1624	"ENSG00000213648"	"SULT1A4"	chr16	+	29461637	29461763	29461637	29461738	29461852	29461950	1624	0,0	0,5	0,1	15,4	124	99	1	1.0	NA,0.0	0.0,0.166	-0.083
1625	"ENSG00000102882"	"MAPK3"	chr16	-	30117136	30117285	30117153	30117285	30116893	30117003	1625	16,9	1391,1581	5,18	1644,1636	116	99	1	1.0	0.01,0.005	0.003,0.009	0.001
1626	"ENSG00000102882"	"MAPK3"	chr16	-	30118046	30118163	30118098	30118163	30117669	30117784	1626	1515,1631	1,1	1770,1719	0,4	151	99	1	1.0	0.999,0.999	1.0,0.996	0.001
1627	"ENSG00000149923"	"PPP4C"	chr16	+	30082745	30082963	30082745	30082847	30083393	30083567	1627	49,71	1224,1497	104,84	1433,1875	215	99	0.0875595713233	0.286367642861899	0.018,0.021	0.032,0.02	-0.007
1628	"ENSG00000149923"	"PPP4C"	chr16	+	30083393	30083781	30083393	30083567	30084665	30084855	1628	2254,2769	3,4	3177,3616	13,17	313	99	0.265500641011	0.6339979627385606	0.996,0.995	0.987,0.985	0.01
1629	"ENSG00000169592"	"INO80E"	chr16	+	29996243	29996617	29996243	29996391	29996807	29996860	1629	688,835	0,1	899,1166	0,10	325	99	0.612906884239	1.0	1.0,0.996	1.0,0.973	0.012
1630	"ENSG00000169592"	"INO80E"	chr16	+	30003649	30003714	30003649	30003670	30004567	30004657	1630	99,94	17,16	51,31	3,6	143	99	0.194337637392	0.5109322790622105	0.801,0.803	0.922,0.782	-0.05
1633	"ENSG00000187193"	"MT1X"	chr16	+	56683164	56683386	56683164	56683230	56683957	56684196	1633	2,15	325,348	24,22	923,941	255	99	0.791658744347	1.0	0.002,0.016	0.01,0.009	-0.0
1635	"ENSG00000108798"	"ABI3"	chr17	+	49216530	49216698	49216530	49216680	49217738	49217915	1635	25,29	0,0	17,37	2,1	117	99	0.62216695787	1.0	1.0,1.0	0.878,0.969	0.077
1637	"ENSG00000099377"	"HSD3B7"	chr16	+	30985652	30985947	30985652	30985824	30986048	30986204	1637	1,0	0,0	1,2	5,20	222	99	1	1.0	1.0,NA	0.082,0.043	0.938
1639	"ENSG00000122390"	"NAA60"	chr16	+	3443705	3443893	3443705	3443827	3448470	3448540	1639	12,19	33,44	12,14	48,36	165	99	0.415804451598	0.8430659602580501	0.179,0.206	0.13,0.189	0.033
1640	"ENSG00000122390"	"NAA60"	chr16	+	3484698	3485083	3484698	3485061	3485466	3486952	1640	32,74	218,324	122,88	221,201	121	99	1.35368113385e-08	5.130799761670714e-07	0.107,0.157	0.311,0.264	-0.155
1642	"ENSG00000131652"	"THOC6"	chr16	+	3025923	3026166	3025923	3025988	3026250	3026288	1642	323,397	0,4	318,187	3,5	277	99	0.0603022338205	0.2141875920593112	1.0,0.973	0.974,0.93	0.034
1643	"ENSG00000123154"	"WDR83"	chr19	+	12669976	12670097	12669976	12670080	12670179	12670285	1643	195,204	1,8	142,203	8,13	116	99	0.00828355571404	0.04648135454783726	0.994,0.956	0.938,0.93	0.041
1644	"ENSG00000118900"	"UBN1"	chr16	+	4860663	4861102	4860663	4860953	4868832	4868903	1644	332,438	0,4	372,550	1,2	248	99	1	1.0	1.0,0.978	0.993,0.991	-0.003
1645	"ENSG00000103248"	"MTHFSD"	chr16	-	86551972	86552146	86552032	86552146	86548463	86548577	1645	2,2	49,34	1,0	76,55	159	99	0.727496996083	1.0	0.025,0.035	0.008,0.0	0.026
1646	"ENSG00000103248"	"MTHFSD"	chr16	-	86555168	86555235	86555172	86555235	86554644	86554748	1646	11,15	0,0	29,18	1,0	103	99	1	1.0	1.0,1.0	0.965,1.0	0.018
1647	"ENSG00000135686"	"KLHL36"	chr16	+	84656870	84657944	84656870	84657913	84659759	84659917	1647	73,101	10,10	214,214	1,7	130	99	8.07902539024e-06	0.0001450216543979159	0.848,0.885	0.994,0.959	-0.11
1648	"ENSG00000099999"	"RNF215"	chr22	-	30379481	30379622	30379547	30379622	30377819	30378142	1648	77,115	0,3	111,133	0,0	165	99	0.442884203347	0.8688752564749257	1.0,0.958	1.0,1.0	-0.021
1656	"ENSG00000118557"	"PMFBP1"	chr16	-	72132732	72132991	72132747	72132991	72130532	72130722	1656	1,0	7,15	0,0	10,12	114	99	1	1.0	0.11,0.0	0.0,0.0	0.055
1661	"ENSG00000122299"	"ZC3H7A"	chr16	-	11761405	11761511	11761467	11761511	11758430	11758539	1661	272,363	4,10	221,296	8,3	161	99	0.884962794589	1.0	0.977,0.957	0.944,0.984	0.003
1664	"ENSG00000103485"	"QPRT"	chr16	+	29694663	29695199	29694663	29694755	29696995	29697127	1664	2776,3179	21,3	5442,4059	2,1	543	99	0.00661393355684	0.038547037827686675	0.96,0.995	0.998,0.999	-0.021
1665	"ENSG00000171208"	"NETO2"	chr16	-	47122867	47122912	47122888	47122912	47122656	47122784	1665	109,158	114,118	101,127	34,56	120	99	2.42031158056e-05	0.0003681473937207173	0.441,0.525	0.71,0.652	-0.198
1666	"ENSG00000170540"	"ARL6IP1"	chr16	-	18798700	18798834	18798722	18798834	18797924	18798044	1666	1101,1253	1,0	1163,1727	0,1	121	99	1	1.0	0.999,1.0	1.0,0.999	0.0
1668	"ENSG00000162104"	"ADCY9"	chr16	-	3993348	3993510	3993405	3993510	3992145	3992363	1668	0,8	9,6	18,18	39,40	156	99	0.587561455364	1.0	0.0,0.458	0.227,0.222	0.005
1669	"ENSG00000125877"	"ITPA"	chr20	+	3209512	3209617	3209512	3209566	3213168	3213226	1669	445,533	13,11	670,630	3,5	150	99	0.00034825048493	0.0036314731870462605	0.958,0.97	0.993,0.988	-0.026
1670	"ENSG00000125877"	"ITPA"	chr20	+	3213318	3213426	3213318	3213383	3213984	3214058	1670	19,12	318,365	9,13	507,462	142	99	0.0200895206908	0.09261782251409756	0.04,0.022	0.012,0.019	0.015
1671	"ENSG00000059145"	"UNKL"	chr16	-	1369933	1370357	1370129	1370357	1367655	1367858	1671	58,70	43,50	21,49	40,49	295	99	0.0167090898421	0.08024286980922388	0.312,0.32	0.15,0.251	0.115
1687	"ENSG00000140319"	"SRP14"	chr15	-	40038281	40038948	40038875	40038948	40036985	40037018	1687	3720,4520	0,0	5755,5488	1,0	693	99	1	1.0	1.0,1.0	0.999,1.0	0.0
1689	"ENSG00000140264"	"SERF2"	chr15	+	43792367	43792611	43792367	43792578	43792974	43793083	1689	41,44	8,17	59,94	11,12	132	99	0.0693330230559	0.239077150228354	0.794,0.66	0.801,0.855	-0.101
